timestamp,position,gt_position,action,gt_action,response_time,sync,is_action_correct,is_position_correct
1611733173.0827575,None,3 2 1,None,hair,10.01259446144104,0,False,False
1611733201.561262,None,1 3 2,None,hair,10.010013103485107,0,False,False
1611733226.8847878,None,1 3 2,None,gun,10.011785507202148,0,False,False
1611733248.5462334,None,2 1 3,None,gun,10.000914573669434,0,False,False
1611733258.5595467,None,3 2 1,None,hair,10.004307746887207,0,False,False
1611733283.752909,None,1 3 2,None,sidepump,10.012109518051147,0,False,False
1611733293.7677963,None,2 1 3,None,hair,10.002902030944824,0,False,False
1611733303.7991655,None,3 1 2,None,gun,10.016384601593018,0,False,False
1611733328.1368375,None,1 3 2,None,hair,10.00502610206604,0,False,False
1611733342.15871,None,1 2 3,None,sidepump,10.010664701461792,0,False,False
1611733352.1808043,None,3 1 2,None,hair,10.003087282180786,0,False,False
1611733362.1960933,None,1 2 3,None,hair,10.006280183792114,0,False,False
1611733372.2114847,None,2 3 1,None,sidepump,10.004380941390991,0,False,False
1611733417.2229838,None,2 3 1,None,hair,10.012911081314087,0,False,False
1611733427.2459586,None,3 2 1,None,hair,10.010967493057251,0,False,False
1611733437.26871,None,1 2 3,None,gun,10.013767957687378,0,False,False
1611733447.3776338,None,1 2 3,None,sidepump,10.012921333312988,0,False,False
1611733502.644396,None,3 1 2,None,sidepump,10.013428688049316,0,False,False
1611733553.3961105,None,1 3 2,None,hair,10.00356650352478,0,False,False
1611733607.7145696,None,3 1 2,None,hair,10.001259803771973,0,False,False
1611733698.2424593,None,2 1 3,None,hair,10.012192010879517,0,False,False
1611733794.3763723,None,2 3 1,None,sidepump,10.00581693649292,0,False,False
1611733804.4015405,None,2 3 1,None,gun,10.008158206939697,0,False,False
1611733814.4175396,None,2 3 1,None,sidepump,10.005995750427246,0,False,False
1611733824.4289565,None,1 3 2,None,sidepump,10.002410411834717,0,False,False
1611733834.44752,None,2 3 1,None,gun,10.008552312850952,0,False,False
1611733844.4619794,None,3 2 1,None,sidepump,10.005451917648315,0,False,False
1611733854.4798143,None,1 3 2,None,gun,10.00885009765625,0,False,False
1611733864.4885573,None,3 1 2,None,hair,10.003736019134521,0,False,False
1611733895.825855,None,3 1 2,None,gun,10.006759881973267,0,False,False
1611733923.3992598,None,2 1 3,None,hair,10.006102800369263,0,False,False
1611733933.4209628,None,2 3 1,None,sidepump,10.00871992111206,0,False,False
1611733943.4573543,None,3 2 1,None,hair,10.015384197235107,0,False,False
1611733953.474439,None,1 2 3,None,sidepump,10.00809621810913,0,False,False
