timestamp,position,gt_position,action,gt_action,response_time,sync,is_action_correct,is_position_correct
1611732101.6999426,None,3 1 2,None,sidepump,60.015793800354004,0,False,False
1611732570.5512493,None,2 3 1,None,gun,10.009247779846191,0,False,False
1611732580.5783658,None,3 2 1,None,hair,10.015113353729248,0,False,False
1611732590.6898403,None,2 1 3,None,hair,10.01545262336731,0,False,False
1611732600.704385,None,3 2 1,None,gun,10.005542993545532,0,False,False
1611732610.7189796,None,2 1 3,None,gun,10.007604598999023,0,False,False
1611732620.7342641,None,3 2 1,None,gun,10.007299423217773,0,False,False
1611732630.7539456,None,2 1 3,None,hair,10.005698919296265,0,False,False
1611732640.783264,None,1 3 2,None,sidepump,10.01131534576416,0,False,False
1611732650.7979856,None,3 2 1,None,hair,10.005739212036133,0,False,False
1611732660.8162172,None,2 1 3,None,sidepump,10.005247116088867,0,False,False
1611732729.1419444,None,3 1 2,None,hair,10.006303310394287,0,False,False
1611732739.166985,None,3 1 2,None,gun,10.003035306930542,0,False,False
1611733046.655544,None,2 1 3,None,sidepump,10.001516103744507,0,False,False
